,cmr_a_0,cmr_b_0,cmr_c_0,cmr_d_0,cmr_e_0,cmr_f_0,cmr_g_0,cmr_h_0,cmr_i_0,cmr_j_0,cmr_k_0,cmr_l_0,cmr_m_0,cmr_n_0,cmr_a_1,cmr_b_1,cmr_c_1,cmr_d_1,cmr_e_1,cmr_f_1,cmr_g_1,cmr_h_1,cmr_i_1,cmr_j_1,cmr_k_1,cmr_l_1,cmr_m_1,cmr_n_1,cmr_c_2,cmr_g_2,cmr_h_2,cmr_i_2,cmr_j_2,cmr_k_2,cmr_m_2,mr_a_0,mr_b_0,mr_c_0,mr_d_0,mr_e_0,mr_f_0,mr_g_0,mr_h_0,mr_i_0,mr_j_0,mr_k_0,mr_l_0,mr_m_0,mr_n_0,mr_a_1,mr_b_1,mr_c_1,mr_d_1,mr_e_1,mr_f_1,mr_g_1,mr_h_1,mr_i_1,mr_j_1,mr_k_1,mr_l_1,mr_m_1,mr_n_1,mr_a_2,mr_b_2,mr_c_2,mr_d_2,mr_e_2,mr_f_2,mr_g_2,mr_h_2,mr_i_2,mr_j_2,mr_k_2,mr_l_2,mr_m_2,mr_n_2,all_a_0,all_b_0,all_c_0,all_d_0,all_e_0,all_f_0,all_g_0,all_h_0,all_i_0,all_j_0,all_k_0,all_l_0,all_m_0,all_n_0,all_a_1,all_b_1,all_c_1,all_d_1,all_e_1,all_f_1,all_g_1,all_h_1,all_i_1,all_j_1,all_k_1,all_l_1,all_m_1,all_n_1,all_a_2,all_b_2,all_c_2,all_d_2,all_e_2,all_f_2,all_g_2,all_h_2,all_i_2,all_j_2,all_k_2,all_l_2,all_m_2,all_n_2
1937.0,-4.0,-4.0,268.0,402.0,522.0,-3.0,750.0,879.0,1002.0,1134.0,1263.0,1391.0,1516.0,1648.0,-4.0,-4.0,278.0,404.0,528.0,-3.0,760.0,887.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,764.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,438.0,558.0,-3.0,788.0,903.0,1025.0,1159.0,1286.0,1403.0,1533.0,1670.0,-4.0,-4.0,313.0,442.0,560.0,-3.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,-3.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,244.0,371.0,497.0,-3.0,696.0,819.0,955.0,1070.0,1194.0,1325.0,1447.0,1593.0,-4.0,-4.0,252.0,387.0,503.0,-3.0,735.0,861.0,979.0,1112.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,-3.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1938.0,-4.0,-4.0,-5.0,402.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1263.0,-3.0,1516.0,1648.0,-4.0,-4.0,-5.0,404.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1274.0,-3.0,1524.0,1655.0,-5.0,-5.0,-5.0,-5.0,-5.0,1277.0,1528.0,-4.0,-4.0,-5.0,439.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1300.0,-3.0,1541.0,1670.0,-4.0,-4.0,-5.0,442.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1314.0,-3.0,1568.0,1690.0,-4.0,-4.0,-5.0,448.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1319.0,-3.0,1575.0,1696.0,-4.0,-4.0,-5.0,372.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1215.0,-3.0,1447.0,1593.0,-4.0,-4.0,-5.0,387.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1244.0,-3.0,1490.0,1627.0,-4.0,-4.0,-5.0,389.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1254.0,-3.0,1503.0,1637.0
1939.0,-4.0,-4.0,275.0,402.0,522.0,632.0,750.0,879.0,1002.0,1134.0,1263.0,1389.0,1516.0,1648.0,-4.0,-4.0,277.0,404.0,528.0,640.0,760.0,887.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,764.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,309.0,439.0,558.0,667.0,776.0,903.0,1025.0,1153.0,1286.0,1403.0,1541.0,1670.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,246.0,372.0,495.0,596.0,697.0,819.0,933.0,1087.0,1217.0,1337.0,1447.0,1593.0,-4.0,-4.0,252.0,387.0,503.0,614.0,733.0,861.0,979.0,1112.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1940.0,-4.0,-4.0,275.0,402.0,522.0,632.0,0.0,879.0,1002.0,1134.0,1263.0,-3.0,1516.0,1648.0,-4.0,-4.0,277.0,404.0,528.0,640.0,0.0,887.0,1014.0,1142.0,1274.0,-3.0,1524.0,1655.0,281.0,0.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,438.0,557.0,666.0,788.0,901.0,1025.0,1159.0,1286.0,-3.0,1531.0,1666.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,-3.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,-3.0,1575.0,1696.0,-4.0,-4.0,247.0,372.0,495.0,596.0,718.0,823.0,933.0,1087.0,1217.0,-3.0,1448.0,1588.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,861.0,979.0,1112.0,1244.0,-3.0,1490.0,1626.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,-3.0,1503.0,1637.0
1941.0,-4.0,-4.0,275.0,402.0,522.0,632.0,750.0,-3.0,1002.0,1134.0,1263.0,1389.0,1509.0,1648.0,-4.0,-4.0,277.0,404.0,528.0,640.0,760.0,-3.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,764.0,-3.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,438.0,557.0,666.0,778.0,-3.0,1025.0,1159.0,1300.0,1404.0,1534.0,1664.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,-3.0,1054.0,1180.0,1314.0,1426.0,1569.0,1691.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,-3.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,245.0,371.0,495.0,595.0,716.0,-3.0,940.0,1066.0,1215.0,1332.0,1440.0,1587.0,-4.0,-4.0,252.0,387.0,503.0,617.0,735.0,-3.0,979.0,1109.0,1244.0,1373.0,1492.0,1628.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,-3.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1942.0,-4.0,-4.0,0.0,396.0,520.0,632.0,750.0,881.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,404.0,528.0,640.0,760.0,887.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,0.0,764.0,890.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,291.0,416.0,537.0,662.0,788.0,899.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,209.0,374.0,466.0,582.0,699.0,816.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,860.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0
1943.0,-4.0,-4.0,268.0,398.0,520.0,-3.0,757.0,880.0,-3.0,1133.0,1268.0,1396.0,1515.0,1647.0,-4.0,-4.0,278.0,404.0,528.0,-3.0,763.0,888.0,-3.0,1144.0,1276.0,1400.0,1526.0,1656.0,281.0,764.0,890.0,-3.0,1146.0,1278.0,1529.0,-4.0,-4.0,308.0,411.0,537.0,-3.0,791.0,912.0,-3.0,1165.0,1299.0,1407.0,1539.0,1667.0,-4.0,-4.0,313.0,442.0,560.0,-3.0,802.0,925.0,-3.0,1181.0,1316.0,1427.0,1570.0,1692.0,-4.0,-4.0,318.0,448.0,565.0,-3.0,804.0,927.0,-3.0,1185.0,1320.0,1433.0,1576.0,1697.0,-4.0,-4.0,242.0,332.0,465.0,-3.0,722.0,846.0,-3.0,1090.0,1220.0,1339.0,1451.0,1590.0,-4.0,-4.0,252.0,379.0,503.0,-3.0,741.0,868.0,-3.0,1116.0,1248.0,1375.0,1495.0,1630.0,-4.0,-4.0,261.0,389.0,512.0,-3.0,747.0,872.0,-3.0,1122.0,1255.0,1384.0,1504.0,1638.0
1944.0,-4.0,-4.0,267.0,395.0,519.0,-3.0,752.0,-3.0,0.0,1136.0,0.0,-3.0,1514.0,1647.0,-4.0,-4.0,278.0,404.0,527.0,-3.0,762.0,-3.0,0.0,1144.0,0.0,-3.0,1526.0,1656.0,281.0,765.0,-3.0,0.0,1146.0,0.0,1529.0,-4.0,-4.0,291.0,411.0,533.0,-3.0,771.0,-3.0,0.0,1169.0,1299.0,-3.0,1543.0,1672.0,-4.0,-4.0,313.0,442.0,560.0,-3.0,798.0,-3.0,0.0,1181.0,1316.0,-3.0,1570.0,1692.0,-4.0,-4.0,318.0,448.0,565.0,-3.0,804.0,-3.0,0.0,1185.0,1320.0,-3.0,1576.0,1697.0,-4.0,-4.0,242.0,332.0,465.0,-3.0,689.0,-3.0,956.0,1090.0,1213.0,-3.0,1452.0,1595.0,-4.0,-4.0,252.0,379.0,503.0,-3.0,733.0,-3.0,986.0,1116.0,1248.0,-3.0,1494.0,1630.0,-4.0,-4.0,261.0,389.0,512.0,-3.0,745.0,-3.0,994.0,1122.0,1255.0,-3.0,1504.0,1638.0
1945.0,-4.0,-4.0,268.0,398.0,520.0,0.0,0.0,879.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,278.0,404.0,528.0,0.0,0.0,887.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,0.0,890.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,291.0,411.0,537.0,662.0,779.0,899.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,242.0,339.0,465.0,582.0,696.0,816.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,252.0,379.0,503.0,614.0,735.0,860.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
1946.0,-4.0,-4.0,-3.0,395.0,520.0,0.0,-3.0,880.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,404.0,528.0,0.0,-3.0,888.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,890.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,411.0,537.0,668.0,-3.0,912.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,442.0,560.0,680.0,-3.0,925.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,448.0,565.0,682.0,-3.0,927.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,339.0,465.0,598.0,-3.0,846.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,379.0,503.0,618.0,-3.0,868.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,389.0,512.0,625.0,-3.0,872.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
1947.0,-4.0,-4.0,268.0,398.0,520.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,278.0,404.0,528.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,291.0,416.0,537.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,313.0,442.0,560.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,318.0,448.0,565.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,242.0,339.0,465.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,252.0,379.0,503.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,261.0,389.0,512.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
1948.0,-4.0,-4.0,275.0,402.0,522.0,632.0,-3.0,879.0,1002.0,1134.0,1263.0,1389.0,1516.0,1648.0,-4.0,-4.0,277.0,404.0,528.0,640.0,-3.0,887.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,-3.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,309.0,439.0,557.0,667.0,-3.0,903.0,1025.0,1153.0,1286.0,1403.0,1541.0,1670.0,-4.0,-4.0,313.0,442.0,560.0,677.0,-3.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,-3.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,244.0,372.0,495.0,596.0,-3.0,819.0,933.0,1087.0,1217.0,1337.0,1447.0,1593.0,-4.0,-4.0,252.0,387.0,503.0,614.0,-3.0,861.0,979.0,1112.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,-3.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1949.0,-4.0,-4.0,-3.0,402.0,522.0,632.0,750.0,879.0,1002.0,1134.0,1263.0,1389.0,1516.0,1648.0,-4.0,-4.0,-3.0,404.0,528.0,640.0,760.0,887.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,-3.0,764.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,-3.0,439.0,557.0,666.0,778.0,903.0,1025.0,1153.0,1286.0,1403.0,1531.0,1666.0,-4.0,-4.0,-3.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,-3.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,-3.0,372.0,495.0,596.0,717.0,840.0,933.0,1087.0,1217.0,1322.0,1448.0,1588.0,-4.0,-4.0,-3.0,387.0,503.0,614.0,735.0,861.0,979.0,1112.0,1244.0,1372.0,1490.0,1626.0,-4.0,-4.0,-3.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1950.0,-4.0,-4.0,268.0,396.0,520.0,632.0,750.0,881.0,0.0,1128.0,1261.0,1391.0,1510.0,1643.0,-4.0,-4.0,278.0,404.0,528.0,640.0,760.0,887.0,0.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,764.0,890.0,0.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,416.0,537.0,662.0,779.0,897.0,1036.0,1156.0,1289.0,1406.0,1532.0,1659.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,244.0,374.0,466.0,597.0,696.0,843.0,954.0,1073.0,1212.0,1336.0,1439.0,1579.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,860.0,979.0,1112.0,1242.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1951.0,-4.0,-4.0,275.0,402.0,522.0,632.0,758.0,879.0,1002.0,1134.0,1263.0,1389.0,1516.0,1648.0,-4.0,-4.0,277.0,404.0,528.0,640.0,763.0,887.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,764.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,309.0,439.0,557.0,653.0,788.0,903.0,1025.0,1153.0,1286.0,1403.0,1541.0,1670.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,247.0,372.0,495.0,582.0,699.0,819.0,955.0,1087.0,1194.0,1337.0,1447.0,1593.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,861.0,979.0,1112.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1952.0,-4.0,-4.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,1133.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,1144.0,0.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,1146.0,0.0,-4.0,-4.0,-4.0,308.0,411.0,533.0,652.0,792.0,913.0,1029.0,1165.0,1304.0,-4.0,-4.0,-4.0,-4.0,-4.0,313.0,442.0,560.0,676.0,802.0,925.0,1056.0,1181.0,1316.0,-4.0,-4.0,-4.0,-4.0,-4.0,318.0,448.0,565.0,681.0,804.0,927.0,1062.0,1185.0,1320.0,-4.0,-4.0,-4.0,-4.0,-4.0,244.0,332.0,465.0,574.0,723.0,847.0,953.0,1085.0,1213.0,-4.0,-4.0,-4.0,-4.0,-4.0,252.0,379.0,503.0,612.0,741.0,867.0,985.0,1116.0,1248.0,-4.0,-4.0,-4.0,-4.0,-4.0,261.0,389.0,512.0,623.0,747.0,872.0,994.0,1122.0,1255.0,-4.0,-4.0,-4.0
1953.0,-4.0,-4.0,275.0,396.0,520.0,632.0,750.0,881.0,0.0,1128.0,1266.0,1392.0,-3.0,1645.0,-4.0,-4.0,277.0,404.0,528.0,640.0,760.0,887.0,0.0,1142.0,1274.0,1399.0,-3.0,1655.0,281.0,764.0,890.0,0.0,1145.0,1277.0,-3.0,-4.0,-4.0,308.0,416.0,537.0,662.0,777.0,893.0,1028.0,1161.0,1295.0,1404.0,-3.0,1662.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,920.0,1054.0,1179.0,1313.0,1426.0,-3.0,1691.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,-3.0,1696.0,-4.0,-4.0,247.0,374.0,466.0,582.0,712.0,837.0,947.0,1066.0,1208.0,1328.0,-3.0,1583.0,-4.0,-4.0,252.0,387.0,503.0,614.0,739.0,865.0,983.0,1109.0,1241.0,1373.0,-3.0,1628.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,-3.0,1637.0
1954.0,-4.0,-4.0,-3.0,398.0,520.0,-3.0,0.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,404.0,528.0,-3.0,0.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,0.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,416.0,537.0,-3.0,779.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,442.0,560.0,-3.0,798.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,448.0,565.0,-3.0,804.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,339.0,465.0,-3.0,696.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,379.0,503.0,-3.0,735.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,389.0,512.0,-3.0,745.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
1955.0,-4.0,-4.0,275.0,398.0,520.0,632.0,750.0,0.0,1002.0,1128.0,1261.0,1391.0,1511.0,1648.0,-4.0,-4.0,277.0,404.0,528.0,640.0,760.0,0.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,764.0,0.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,416.0,557.0,653.0,788.0,903.0,1025.0,1156.0,1300.0,1403.0,1533.0,1661.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,244.0,372.0,495.0,582.0,699.0,819.0,955.0,1087.0,1197.0,1323.0,1444.0,1582.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,861.0,979.0,1112.0,1242.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1956.0,-4.0,-4.0,275.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,277.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,291.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,313.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,318.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,209.0,-3.0,465.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,252.0,-3.0,503.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,261.0,-3.0,512.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
1957.0,-4.0,-4.0,275.0,395.0,520.0,632.0,753.0,875.0,1000.0,1128.0,1263.0,1389.0,1511.0,0.0,-4.0,-4.0,277.0,404.0,528.0,640.0,761.0,885.0,1013.0,1142.0,1274.0,1399.0,1524.0,0.0,281.0,765.0,889.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,416.0,537.0,662.0,777.0,899.0,1028.0,1159.0,1286.0,1403.0,1533.0,1661.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,244.0,374.0,466.0,597.0,699.0,816.0,955.0,1087.0,1210.0,1337.0,1444.0,1582.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,860.0,979.0,1112.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1958.0,-4.0,-4.0,275.0,398.0,0.0,632.0,0.0,879.0,1002.0,1128.0,1261.0,-3.0,1511.0,-3.0,-4.0,-4.0,277.0,404.0,0.0,640.0,0.0,887.0,1014.0,1142.0,1274.0,-3.0,1524.0,-3.0,281.0,0.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,439.0,537.0,653.0,779.0,897.0,1036.0,1159.0,1284.0,-3.0,1530.0,-3.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,-3.0,1567.0,-3.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,-3.0,1575.0,-3.0,-4.0,-4.0,245.0,371.0,495.0,580.0,700.0,841.0,946.0,1075.0,1204.0,-3.0,1438.0,-3.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,861.0,979.0,1112.0,1244.0,-3.0,1491.0,-3.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,-3.0,1503.0,-3.0
1959.0,-4.0,-4.0,268.0,402.0,0.0,632.0,750.0,881.0,1000.0,1126.0,1266.0,0.0,1516.0,1645.0,-4.0,-4.0,278.0,404.0,0.0,640.0,760.0,887.0,1013.0,1141.0,1274.0,0.0,1524.0,1655.0,281.0,764.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,416.0,537.0,650.0,788.0,897.0,1028.0,1161.0,1295.0,0.0,1533.0,1661.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1179.0,1313.0,0.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,0.0,1575.0,1696.0,-4.0,-4.0,247.0,374.0,466.0,580.0,700.0,841.0,946.0,1084.0,1204.0,1323.0,1444.0,1582.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,861.0,979.0,1110.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
